总里程,业务类型,需求类型1,需求类型2,线路编码,是否续签,始发网点,目的网点,交易成功时长,成交对象,车辆长度,车辆吨位,标的展示策略,打包类型,运输等级,调价类型,调价紧急程度,始发地省份名称,目的地省份名称,车辆类型分类,交易对象,地区类型,地区,需求紧急程度,计划靠车前可用分钟数,计划发车前可用分钟数,计划到达前行驶分钟数,计划卸货分钟数,交易运行分钟数,实际靠车前可用分钟数,实际发车前可用分钟数,实际结束前分钟数,调价审核分钟数,线路指导价（不含税）
144.0,重货,普通,计划,91,非续签,19,10,1461,B,9.6,14.0,DIR,人工,二级运输,调高,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,42440.0,42500.0,146.0,41.0,365.0,42318.533333,42454.633333,253.183333,129.5,609
2544.0,速运,普通,临时,63,非续签,12,20,1039,C,15.0,30.0,BDC,单边,一级运输,未调整,紧急,陕西省,新疆维吾尔自治区,厢式运输车,BC,分拨区,4,特急订单,309.0,369.0,2750.0,66.0,287.0,231.033333,369.95,197.333333,0.566667,10618
55.22,重货,普通,计划,8,非续签,4,2,4784,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,44360.0,44395.0,95.0,49.0,1109.0,44195.566667,44391.65,1476.35,64.033333,405
45.0,速运,普通,计划,85,已分拨续签,18,17,4,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,10626.0,10656.0,55.0,17.0,2875.8,10560.55,10595.2,17.383333,217.083333,284
45.0,速运,普通,计划,86,已分拨续签,18,17,1459,B,5.2,3.0,DIR,人工,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,52447.0,52477.0,60.0,17.0,1421.983333,52080.166667,52208.35,3.666667,0.033333,257
45.0,速运,普通,计划,85,非续签,18,17,5,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,29280.0,29310.0,55.0,41.0,3325.0,29212.166667,29308.8,3.15,0.75,284
241.0,重货,普通,计划,81,非续签,15,16,7317,B,9.6,14.0,BDC,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,BC,分拨区,5,常规订单,23423.0,23603.0,230.0,41.0,184.0,23394.433333,23707.083333,320.8,0.25,1037
241.0,速运,普通,计划,74,非续签,14,16,2741,B,9.6,14.0,DIR,人工,二级运输,调低,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,2410.0,2480.0,220.0,41.0,722.0,2275.3,2485.733333,3.633333,0.733333,1181
36.0,速运,普通,计划,40,已分拨续签,6,9,0,C,4.2,1.5,DIR,人工,三级运输,未调整,常规,广东省,广东省,厢式运输车,C,业务区,2,常规订单,51986.0,52116.0,60.0,12.0,2879.85,51917.1,52075.65,1.8,0.033333,165
241.0,速运,普通,计划,72,已分拨续签,14,16,191,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,21850.0,22310.0,220.0,41.0,2689.983333,21787.25,21931.45,2.766667,0.05,1369
54.9,重货,普通,计划,2,非续签,4,1,4722,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,39720.0,39755.0,90.0,36.0,1169.0,39384.45,39752.466667,26.633333,91.1,403
45.0,速运,普通,计划,88,已分拨续签,18,17,21,B,5.2,3.0,DIR,周期流向,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,36196.0,36226.0,60.0,17.0,2859.4,36078.166667,36216.266667,5.666667,0.016667,257
241.0,重货,普通,计划,83,已分拨续签,15,16,47,B,9.6,14.0,DIR,周期流向,二级运输,调低,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,38764.0,39004.0,225.0,41.0,2833.25,38517.283333,38854.15,6.433333,0.05,1165
54.9,重货,普通,计划,15,非续签,4,3,1,B,7.6,7.0,BDC,人工,三级运输,调高,常规,北京市,北京市,厢式运输车,B,业务区,1,常规订单,28143.0,28263.0,85.0,28.0,6902.0,27900.0,28009.533333,838.6,0.55,394
241.0,速运,普通,计划,79,已分拨续签,14,16,1405,B,9.6,14.0,DIR,周期流向,二级运输,未调整,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,44428.0,44488.0,214.0,41.0,1475.4,44407.083333,44490.516667,1.983333,0.05,984
54.9,重货,普通,计划,15,非续签,4,3,5731,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,52742.0,52802.0,85.0,28.0,1202.0,52574.633333,52782.466667,389.666667,163.483333,394
241.0,速运,普通,计划,72,已分拨续签,14,16,1188,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,19972.0,20722.0,220.0,41.0,1690.983333,19959.666667,20082.35,82.483333,0.2,1569
33.0,速运,普通,计划,23,已分拨续签,5,9,428,B,4.2,1.5,DIR,周期流向,三级运输,未调整,常规,广东省,广东省,厢式运输车,B,业务区,2,常规订单,34255.0,34285.0,70.0,12.0,2452.833333,34219.216667,34275.633333,0.216667,0.033333,111
144.0,重货,普通,计划,91,已分拨续签,19,10,2970,C,9.6,14.0,DIR,周期流向,二级运输,调高,常规,广东省,广东省,厢式运输车,C,分拨区,3,特急订单,22078.0,22138.0,146.0,85.0,6041.0,21138.05,21552.45,606.1,0.216667,697
36.0,速运,普通,计划,38,已分拨续签,6,9,471,C,4.2,1.5,DIR,周期流向,三级运输,未调整,常规,广东省,广东省,厢式运输车,C,业务区,2,常规订单,15826.0,15846.0,60.0,12.0,2409.25,15790.316667,15844.433333,2.033333,0.016667,165
45.0,速运,普通,计划,88,已分拨续签,18,17,10,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,46202.0,46372.0,60.0,17.0,2870.6,46251.25,46372.166667,2.8,94.15,284
54.9,重货,普通,计划,16,非续签,4,3,4723,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,15575.0,15655.0,100.0,28.0,1168.0,15496.433333,15653.416667,120.683333,88.316667,403
33.0,速运,普通,计划,28,已分拨续签,5,9,19,B,4.2,1.5,DIR,周期流向,三级运输,未调整,常规,广东省,广东省,厢式运输车,B,业务区,2,常规订单,51080.0,51110.0,50.0,12.0,2861.833333,51063.666667,51103.483333,4.6,0.033333,127
45.0,速运,普通,临时,87,非续签,18,17,186,B,5.2,3.0,DIR,单边,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,1938.0,1968.0,80.0,17.0,1752.0,1826.466667,1966.766667,3.75,0.066667,268
45.0,速运,普通,计划,88,已分拨续签,18,17,735,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,27455.0,27625.0,60.0,41.0,2146.15,27475.466667,27603.933333,1.883333,2896.383333,284
45.0,速运,普通,计划,85,已分拨续签,18,17,2646,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,27738.0,27768.0,55.0,17.0,233.916667,27452.116667,27726.883333,2.75,0.033333,284
45.0,速运,普通,计划,89,已分拨续签,18,17,12,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,16151.0,16181.0,60.0,17.0,2868.3,16109.6,16164.233333,2.9,94.233333,284
144.0,重货,普通,计划,91,已分拨续签,19,10,1108,C,9.6,14.0,DIR,周期流向,二级运输,调高,常规,广东省,广东省,厢式运输车,C,分拨区,3,常规订单,42406.0,42436.0,146.0,85.0,1771.866667,41590.65,41821.15,1003.416667,0.05,835
45.0,速运,普通,计划,87,已分拨续签,18,17,10,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,20357.0,20397.0,63.0,17.0,2870.483333,20241.266667,20388.55,4.583333,94.316667,284
45.0,速运,普通,计划,86,已分拨续签,18,17,6,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,38074.0,38104.0,60.0,17.0,2874.75,37903.9,37975.683333,3.833333,0.033333,284
54.9,重货,普通,计划,3,非续签,4,1,1471,B,7.6,7.0,BDC,人工,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,14336.0,14536.0,115.0,46.0,9985.0,14308.2,14514.083333,1048.183333,0.533333,422
54.9,重货,普通,计划,2,非续签,4,1,1598,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,26698.0,26733.0,80.0,14.0,1052.0,26467.75,26719.066667,15.833333,25.616667,403
45.0,速运,普通,计划,85,已分拨续签,18,17,1157,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,43651.0,43681.0,55.0,17.0,1722.566667,43515.516667,43642.7,1.35,0.116667,257
2544.0,速运,普通,计划,69,非续签,12,20,67,B,15.0,30.0,DIR,周期流向,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,常规订单,9346.0,9406.0,2790.0,41.0,3519.0,9174.233333,9406.633333,46.3,2.833333,10676
54.9,重货,普通,临时,16,非续签,4,3,23,C,7.6,7.0,DIR,人工,三级运输,调高,常规,北京市,北京市,厢式运输车,C,业务区,1,常规订单,14268.0,14468.0,100.0,28.0,58.733333,14196.383333,14432.966667,94.75,0.05,416
45.0,速运,普通,计划,90,已分拨续签,18,17,1598,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,44918.0,44948.0,60.0,17.0,1282.4,44868.633333,44925.383333,5.266667,0.033333,284
45.0,速运,普通,计划,85,已分拨续签,18,17,36,B,5.2,3.0,DIR,人工,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,14858.0,14888.0,55.0,17.0,2844.65,14795.4,14850.0,11.7,0.066667,257
54.9,重货,普通,临时,15,非续签,4,3,91,C,7.6,7.0,BDC,单边,三级运输,调高,紧急,北京市,北京市,厢式运输车,BC,业务区,1,特急订单,302.0,422.0,85.0,28.0,212.0,193.266667,387.666667,130.25,88.933333,394
241.0,速运,普通,计划,72,已分拨续签,14,16,1188,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,37252.0,38002.0,220.0,41.0,1690.983333,37197.833333,37390.683333,3.266667,0.2,1569
2544.0,速运,普通,临时,63,非续签,12,20,5,C,15.0,30.0,BDC,单边,一级运输,调低,常规,陕西省,新疆维吾尔自治区,厢式运输车,BC,分拨区,4,常规订单,1299.0,1359.0,2750.0,66.0,1294.0,836.0,1132.8,111.933333,0.05,12720
2544.0,速运,普通,计划,69,非续签,12,20,301,B,15.0,30.0,DIR,周期流向,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,常规订单,13726.0,13786.0,2790.0,41.0,554.0,13426.133333,13739.616667,704.016667,1.15,10676
33.0,速运,普通,计划,24,已分拨续签,5,9,17,B,4.2,1.5,DIR,周期流向,三级运输,未调整,常规,广东省,广东省,厢式运输车,B,业务区,2,常规订单,57671.0,57701.0,60.0,12.0,2863.783333,57410.6,57697.516667,2.15,0.033333,127
54.91,重货,普通,临时,7,非续签,4,2,1513,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,4743.0,5013.0,90.0,54.0,119.466667,4436.5,4741.9,352.516667,0.066667,403
45.0,速运,普通,计划,89,已分拨续签,18,17,1457,B,5.2,3.0,DIR,周期流向,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,19016.0,19046.0,60.0,17.0,1423.616667,18824.433333,18968.9,2.966667,0.016667,257
241.0,重货,区域发运,计划,81,已分拨续签,15,16,38,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,33804.0,34044.0,225.0,41.0,2843.0,33749.1,33969.883333,4.35,0.05,1145
54.9,重货,普通,临时,15,非续签,4,3,91,B,7.6,7.0,BDC,单边,三级运输,调高,紧急,北京市,北京市,厢式运输车,BC,业务区,1,紧急订单,437.0,497.0,85.0,28.0,286.0,104.466667,288.9,320.316667,0.066667,394
45.0,速运,普通,计划,86,已分拨续签,18,17,1459,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,56758.0,56788.0,60.0,17.0,1421.383333,56569.35,56791.183333,5.4,0.033333,284
45.0,速运,普通,计划,86,已分拨续签,18,17,365,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,39779.0,39809.0,60.0,17.0,2515.533333,39623.316667,39809.033333,1.616667,0.016667,280
144.0,重货,普通,计划,93,已分拨续签,19,10,86,C,9.6,14.0,DIR,周期流向,二级运输,调高,常规,广东省,广东省,厢式运输车,C,分拨区,3,常规订单,18049.0,18349.0,150.0,41.0,2794.3,17636.066667,18152.3,108.1,0.216667,847
2544.0,速运,普通,临时,59,非续签,12,20,252,C,15.0,30.0,DIR,单边,一级运输,调高,紧急,陕西省,新疆维吾尔自治区,厢式运输车,C,分拨区,4,紧急订单,668.0,728.0,2690.0,66.0,14.633333,1235.716667,1383.616667,72.183333,0.1,10407
54.9,重货,普通,计划,16,非续签,4,3,2644,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,31664.0,31744.0,100.0,28.0,1361.0,31601.383333,31748.183333,1094.45,4.416667,403
55.22,重货,普通,计划,8,非续签,4,2,1315,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,21141.0,21341.0,95.0,54.0,6866.0,21129.933333,21294.233333,32.516667,1.283333,402
45.0,速运,普通,计划,88,已分拨续签,18,17,1551,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,46089.0,46259.0,60.0,17.0,1329.283333,46009.333333,46204.783333,3.666667,0.033333,284
36.0,速运,普通,计划,42,已分拨续签,6,9,1,C,4.2,1.5,DIR,周期流向,三级运输,未调整,常规,广东省,广东省,厢式运输车,C,业务区,2,常规订单,27776.0,27806.0,60.0,12.0,2880.033333,27751.966667,27782.216667,16.05,0.033333,165
55.22,重货,普通,计划,8,非续签,4,2,1316,B,7.6,7.0,BDC,人工,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,32751.0,32861.0,95.0,54.0,6954.0,32580.316667,32798.666667,40.533333,0.55,396
33.0,速运,普通,计划,27,已分拨续签,5,9,194,B,4.2,1.5,DIR,周期流向,三级运输,未调整,常规,广东省,广东省,厢式运输车,B,业务区,2,常规订单,50581.0,50616.0,55.0,12.0,2685.783333,50470.55,50609.85,4.45,0.033333,111
54.91,重货,普通,计划,7,非续签,4,2,2830,B,7.6,7.0,BDC,人工,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,21037.0,21097.0,90.0,54.0,1236.0,20797.966667,21091.383333,53.133333,0.1,394
54.9,重货,普通,计划,2,非续签,4,1,1,B,7.6,7.0,BDC,人工,三级运输,调高,常规,北京市,北京市,厢式运输车,B,业务区,1,常规订单,36817.0,36907.0,90.0,46.0,6906.0,36733.316667,36896.0,388.0,0.333333,394
241.0,重货,普通,计划,83,非续签,15,16,18,B,9.6,14.0,DIR,周期往返,二级运输,调低,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,5618.0,5738.0,225.0,41.0,2180.0,5252.333333,5658.516667,2.483333,0.333333,1051
33.0,速运,普通,计划,24,已分拨续签,5,9,157,B,4.2,1.5,DIR,周期流向,三级运输,未调整,常规,广东省,广东省,厢式运输车,B,业务区,2,常规订单,36793.0,36823.0,60.0,12.0,2723.183333,36527.75,36815.55,6.233333,0.016667,127
45.0,速运,普通,计划,86,已分拨续签,18,17,28,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,32465.0,32495.0,60.0,41.0,2852.333333,32405.4,32447.2,4.0,0.033333,282
45.0,速运,普通,计划,88,已分拨续签,18,17,341,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,特急订单,52370.0,52400.0,60.0,17.0,2539.933333,52186.35,52374.4,1.183333,0.016667,280
2544.0,速运,普通,计划,58,已分拨续签,12,20,8451,B,15.0,30.0,DIR,周期流向,一级运输,未调整,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,常规订单,9352.0,9412.0,2690.0,66.0,8849.0,9324.233333,9415.533333,13.483333,0.583333,15000
2544.0,速运,普通,计划,59,已分拨续签,12,20,19,B,15.0,30.0,DIR,周期流向,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,常规订单,31315.0,31375.0,2690.0,66.0,2861.2,30569.166667,30967.316667,7.683333,0.033333,10421
241.0,重货,区域发运,计划,81,已分拨续签,15,16,1499,B,9.6,14.0,DIR,周期流向,二级运输,调低,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,49562.0,49922.0,225.0,46.0,1382.033333,49294.0,49614.983333,1.666667,0.05,1198
2544.0,速运,普通,临时,69,非续签,12,20,601,C,15.0,30.0,DIR,单边,一级运输,调高,紧急,陕西省,新疆维吾尔自治区,厢式运输车,C,分拨区,4,特急订单,208.0,268.0,2790.0,66.0,14.633333,109.55,278.483333,138.066667,0.05,10442
241.0,速运,普通,计划,72,已分拨续签,14,16,170,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,32125.0,32245.0,220.0,41.0,2706.716667,31762.683333,32140.55,36.166667,0.416667,1239
144.0,重货,普通,临时,91,非续签,19,10,11,B,9.6,14.0,BDC,单边,二级运输,未调整,常规,广东省,广东省,厢式运输车,BC,分拨区,3,常规订单,802.0,952.0,146.0,85.0,798.0,565.866667,915.75,145.783333,4.65,1022
241.0,重货,区域发运,计划,83,已分拨续签,15,16,1487,B,9.6,14.0,DIR,周期流向,二级运输,调低,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,38701.0,38941.0,225.0,54.0,1393.6,38432.45,38874.466667,25.8,0.05,1092
241.0,重货,普通,临时,81,非续签,15,16,32879,B,9.6,14.0,BDC,周期流向,二级运输,调高,紧急,河南省,河南省,厢式运输车,BC,分拨区,5,紧急订单,667.0,847.0,230.0,41.0,519.0,549.166667,752.183333,109.95,0.333333,1032
144.0,重货,普通,计划,91,已分拨续签,19,10,48,B,9.6,14.0,DIR,人工,二级运输,调高,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,47039.0,47099.0,146.0,85.0,2832.516667,46485.333333,46658.716667,584.683333,0.033333,835
36.0,速运,普通,计划,38,非续签,6,9,7,C,4.2,1.5,BDC,人工,三级运输,调低,常规,广东省,广东省,厢式运输车,BC,业务区,2,常规订单,34570.0,34590.0,60.0,12.0,14984.0,34533.283333,34585.016667,0.266667,0.183333,190
144.0,重货,普通,临时,91,非续签,19,10,224,C,9.6,14.0,BDC,单边,二级运输,未调整,紧急,广东省,广东省,厢式运输车,BC,分拨区,3,常规订单,768.0,978.0,146.0,85.0,657.0,520.683333,954.2,93.166667,175.483333,843
45.0,速运,普通,计划,90,已分拨续签,18,17,159,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,34920.0,34950.0,60.0,41.0,2721.366667,34795.2,34949.383333,3.25,0.033333,284
2544.0,速运,普通,计划,69,非续签,12,20,1876,B,15.0,30.0,DIR,人工,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,常规订单,15066.0,15126.0,2790.0,66.0,1670.0,14682.366667,14920.683333,2.016667,0.616667,10771
33.0,速运,普通,计划,24,已分拨续签,5,9,17,B,4.2,1.5,DIR,周期流向,三级运输,未调整,常规,广东省,广东省,厢式运输车,B,业务区,2,常规订单,27431.0,27461.0,60.0,12.0,2863.783333,27401.883333,27454.966667,2.683333,0.033333,127
45.0,速运,普通,计划,86,已分拨续签,18,17,34,B,5.2,3.0,DIR,人工,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,39444.0,39474.0,60.0,17.0,2846.05,39144.833333,39443.916667,2.05,0.016667,257
144.0,重货,普通,临时,91,非续签,19,10,91,C,9.6,14.0,BDC,单边,二级运输,未调整,常规,广东省,广东省,厢式运输车,BC,分拨区,3,常规订单,782.0,932.0,146.0,85.0,777.0,721.383333,894.083333,206.4,85.8,1022
144.0,重货,普通,计划,91,非续签,19,10,1072,B,9.6,14.0,DIR,人工,二级运输,调高,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,7696.0,7756.0,146.0,41.0,774.0,7017.55,7118.55,462.75,1.383333,609
